SalesKey,TransactionId,DateKey,TimeKey,CustomerKey,ShopKey,MenuItemKey,Quantity,UnitPrice,TotalAmount,LoyaltyPointsEarned,LoyaltyPointsRedeemed,PaymentMethod,Size,SourceSystem,CreatedAt
1176,txn-001176,20250802,133300,59,1,18,4,7.00,28.00,5,1,Mobile Pay,Medium,CosmosDB,2025-08-02 13:33:00.000
1177,txn-001177,20250802,121800,113,4,6,2,5.00,10.00,2,0,Debit Card,Medium,CosmosDB,2025-08-02 12:18:00.000
1178,txn-001178,20250803,63500,463,15,17,3,7.75,23.25,4,0,Mobile Pay,Medium,CosmosDB,2025-08-03 06:35:00.000
1179,txn-001179,20250801,164000,229,2,20,1,3.00,3.00,0,3,Credit Card,Small,CosmosDB,2025-08-01 16:40:00.000
1180,txn-001180,20250802,55700,407,9,18,4,6.25,25.00,0,2,Cash,Small,CosmosDB,2025-08-02 05:57:00.000
1181,txn-001181,20250803,112400,68,18,4,4,5.75,23.00,3,0,Gift Card,Large,CosmosDB,2025-08-03 11:24:00.000
1182,txn-001182,20250802,41300,277,2,13,1,3.25,3.25,4,2,Cash,Large,CosmosDB,2025-08-02 04:13:00.000
1183,txn-001183,20250803,201300,197,11,2,3,4.25,12.75,0,3,Credit Card,Medium,CosmosDB,2025-08-03 20:13:00.000
1184,txn-001184,20250802,53300,274,8,9,3,4.25,12.75,4,2,Debit Card,Medium,CosmosDB,2025-08-02 05:33:00.000
1185,txn-001185,20250802,224500,293,4,20,1,3.00,3.00,5,2,Debit Card,Small,CosmosDB,2025-08-02 22:45:00.000
1186,txn-001186,20250804,42600,79,4,6,3,5.00,15.00,4,0,Cash,Medium,CosmosDB,2025-08-04 04:26:00.000
1187,txn-001187,20250803,140800,39,16,5,4,4.50,18.00,4,1,Mobile Pay,Medium,CosmosDB,2025-08-03 14:08:00.000
1188,txn-001188,20250801,91400,291,5,19,2,1.25,2.50,0,3,Gift Card,Small,CosmosDB,2025-08-01 09:14:00.000
1189,txn-001189,20250802,60600,500,8,6,2,4.00,8.00,4,0,Debit Card,Small,CosmosDB,2025-08-02 06:06:00.000
1190,txn-001190,20250802,175900,374,15,3,4,2.75,11.00,3,1,Debit Card,Small,CosmosDB,2025-08-02 17:59:00.000
1191,txn-001191,20250802,54100,129,12,18,4,7.00,28.00,3,1,Credit Card,Medium,CosmosDB,2025-08-02 05:41:00.000
1192,txn-001192,20250802,170100,254,6,19,3,2.00,6.00,1,2,Mobile Pay,Medium,CosmosDB,2025-08-02 17:01:00.000
1193,txn-001193,20250802,91900,196,6,5,3,5.50,16.50,5,3,Debit Card,Large,CosmosDB,2025-08-02 09:19:00.000
1194,txn-001194,20250802,15100,487,11,12,1,3.50,3.50,5,1,Debit Card,Medium,CosmosDB,2025-08-02 01:51:00.000
1195,txn-001195,20250801,130300,2,19,10,4,5.50,22.00,5,3,Credit Card,Large,CosmosDB,2025-08-01 13:03:00.000
1196,txn-001196,20250802,52000,323,19,16,2,5.75,11.50,5,2,Debit Card,Small,CosmosDB,2025-08-02 05:20:00.000
1197,txn-001197,20250803,2700,94,20,1,2,3.00,6.00,5,2,Credit Card,Small,CosmosDB,2025-08-03 00:27:00.000
1198,txn-001198,20250803,1700,373,9,4,3,4.75,14.25,3,3,Gift Card,Medium,CosmosDB,2025-08-03 00:17:00.000
1199,txn-001199,20250802,91200,148,7,3,3,4.25,12.75,0,3,Credit Card,Large,CosmosDB,2025-08-02 09:12:00.000
1200,txn-001200,20250802,211100,362,8,18,4,7.00,28.00,0,3,Credit Card,Medium,CosmosDB,2025-08-02 21:11:00.000
1201,txn-001201,20250803,21600,186,20,2,1,3.25,3.25,0,0,Mobile Pay,Small,CosmosDB,2025-08-03 02:16:00.000
1202,txn-001202,20250802,24400,24,17,8,1,4.50,4.50,1,3,Credit Card,Large,CosmosDB,2025-08-02 02:44:00.000
1203,txn-001203,20250802,194900,147,20,12,2,4.25,8.50,3,3,Cash,Large,CosmosDB,2025-08-02 19:49:00.000
1204,txn-001204,20250802,91800,106,6,17,3,8.50,25.50,0,3,Mobile Pay,Large,CosmosDB,2025-08-02 09:18:00.000
1205,txn-001205,20250801,143400,335,9,18,1,8.00,8.00,3,2,Mobile Pay,Large,CosmosDB,2025-08-01 14:34:00.000
1206,txn-001206,20250801,185000,315,17,20,3,3.00,9.00,5,3,Cash,Small,CosmosDB,2025-08-01 18:50:00.000
1207,txn-001207,20250803,113200,20,8,14,4,3.25,13.00,5,2,Gift Card,Large,CosmosDB,2025-08-03 11:32:00.000
1208,txn-001208,20250803,135700,188,5,10,1,5.50,5.50,0,3,Cash,Large,CosmosDB,2025-08-03 13:57:00.000
1209,txn-001209,20250802,204600,391,8,5,4,5.50,22.00,4,3,Cash,Large,CosmosDB,2025-08-02 20:46:00.000
1210,txn-001210,20250801,64900,145,2,12,2,4.00,8.00,1,1,Cash,Large,CosmosDB,2025-08-01 06:49:00.000
1211,txn-001211,20250802,80100,247,3,9,3,3.25,9.75,1,0,Mobile Pay,Small,CosmosDB,2025-08-02 08:01:00.000
1212,txn-001212,20250803,115700,418,5,17,1,7.25,7.25,1,2,Cash,Small,CosmosDB,2025-08-03 11:57:00.000
1213,txn-001213,20250804,135300,194,6,8,3,3.50,10.50,1,0,Debit Card,Medium,CosmosDB,2025-08-04 13:53:00.000
1214,txn-001214,20250802,41200,19,17,18,2,6.25,12.50,1,0,Gift Card,Small,CosmosDB,2025-08-02 04:12:00.000
1215,txn-001215,20250802,92100,278,11,3,2,3.50,7.00,0,1,Credit Card,Medium,CosmosDB,2025-08-02 09:21:00.000
1216,txn-001216,20250804,30700,371,3,11,3,2.25,6.75,4,2,Cash,Small,CosmosDB,2025-08-04 03:07:00.000
1217,txn-001217,20250802,125800,437,10,10,3,5.50,16.50,4,2,Credit Card,Large,CosmosDB,2025-08-02 12:58:00.000
1218,txn-001218,20250804,51000,251,11,16,2,7.25,14.50,0,1,Cash,Large,CosmosDB,2025-08-04 05:10:00.000
1219,txn-001219,20250801,214400,59,14,19,4,2.75,11.00,3,3,Gift Card,Large,CosmosDB,2025-08-01 21:44:00.000
1220,txn-001220,20250803,32200,312,9,12,2,4.25,8.50,5,3,Cash,Large,CosmosDB,2025-08-03 03:22:00.000
1221,txn-001221,20250803,33200,435,2,9,4,3.50,14.00,1,2,Mobile Pay,Small,CosmosDB,2025-08-03 03:32:00.000
1222,txn-001222,20250803,115100,355,1,12,3,4.25,12.75,1,1,Mobile Pay,Large,CosmosDB,2025-08-03 11:51:00.000
1223,txn-001223,20250803,102800,81,5,11,4,3.00,12.00,4,3,Gift Card,Medium,CosmosDB,2025-08-03 10:28:00.000
1224,txn-001224,20250802,600,192,17,3,2,3.50,7.00,2,3,Gift Card,Medium,CosmosDB,2025-08-02 00:06:00.000
1225,txn-001225,20250804,62100,96,14,16,4,7.25,29.00,0,1,Credit Card,Large,CosmosDB,2025-08-04 06:21:00.000
1226,txn-001226,20250802,184700,468,16,1,2,3.00,6.00,4,2,Credit Card,Small,CosmosDB,2025-08-02 18:47:00.000
1227,txn-001227,20250802,120100,464,9,18,4,7.00,28.00,2,1,Debit Card,Medium,CosmosDB,2025-08-02 12:01:00.000
1228,txn-001228,20250803,20400,69,20,12,1,3.50,3.50,3,2,Cash,Medium,CosmosDB,2025-08-03 02:04:00.000
1229,txn-001229,20250801,124000,25,12,20,2,3.00,6.00,1,1,Debit Card,Small,CosmosDB,2025-08-01 12:40:00.000
1230,txn-001230,20250803,84900,326,6,7,1,5.50,5.50,1,1,Mobile Pay,Large,CosmosDB,2025-08-03 08:49:00.000
1231,txn-001231,20250802,172600,205,19,7,4,4.50,18.00,5,1,Cash,Medium,CosmosDB,2025-08-02 17:26:00.000
1232,txn-001232,20250802,91200,212,3,17,1,7.25,7.25,5,0,Gift Card,Small,CosmosDB,2025-08-02 09:12:00.000
1233,txn-001233,20250803,33100,347,4,13,2,1.75,3.50,1,0,Cash,Small,CosmosDB,2025-08-03 03:31:00.000
1234,txn-001234,20250802,211600,282,12,11,1,2.25,2.25,2,1,Mobile Pay,Small,CosmosDB,2025-08-02 21:16:00.000
1235,txn-001235,20250802,64000,185,9,2,2,4.25,8.50,5,1,Cash,Medium,CosmosDB,2025-08-02 06:40:00.000
1236,txn-001236,20250802,214100,298,3,15,2,5.50,11.00,2,2,Mobile Pay,Medium,CosmosDB,2025-08-02 21:41:00.000
1237,txn-001237,20250802,33500,260,2,10,3,3.75,11.25,5,2,Gift Card,Small,CosmosDB,2025-08-02 03:35:00.000
1238,txn-001238,20250804,61000,134,11,10,3,3.75,11.25,3,3,Debit Card,Small,CosmosDB,2025-08-04 06:10:00.000
1239,txn-001239,20250804,105400,407,13,14,3,2.00,6.00,5,0,Mobile Pay,Small,CosmosDB,2025-08-04 10:54:00.000
1240,txn-001240,20250803,54600,173,4,13,2,1.75,3.50,3,1,Cash,Small,CosmosDB,2025-08-03 05:46:00.000
1241,txn-001241,20250801,133400,478,6,16,1,6.50,6.50,2,1,Debit Card,Medium,CosmosDB,2025-08-01 13:34:00.000
1242,txn-001242,20250804,34400,226,9,14,2,2.00,4.00,1,0,Mobile Pay,Small,CosmosDB,2025-08-04 03:44:00.000
1243,txn-001243,20250801,101600,176,7,9,2,4.25,8.50,2,0,Debit Card,Medium,CosmosDB,2025-08-01 10:16:00.000
1244,txn-001244,20250802,65400,395,19,8,3,4.50,13.50,1,2,Debit Card,Large,CosmosDB,2025-08-02 06:54:00.000
1245,txn-001245,20250801,162900,390,1,17,2,8.25,16.50,2,2,Mobile Pay,Medium,CosmosDB,2025-08-01 16:29:00.000
1246,txn-001246,20250803,64200,243,1,12,3,3.50,10.50,2,2,Mobile Pay,Medium,CosmosDB,2025-08-03 06:42:00.000
1247,txn-001247,20250803,122400,343,19,15,3,5.75,17.25,0,0,Cash,Medium,CosmosDB,2025-08-03 12:24:00.000
1248,txn-001248,20250804,32000,111,16,19,4,2.75,11.00,4,3,Credit Card,Large,CosmosDB,2025-08-04 03:20:00.000
1249,txn-001249,20250804,91400,158,5,4,1,5.75,5.75,0,2,Debit Card,Large,CosmosDB,2025-08-04 09:14:00.000
1250,txn-001250,20250801,215700,155,2,7,1,3.50,3.50,3,0,Credit Card,Small,CosmosDB,2025-08-01 21:57:00.000
1251,txn-001251,20250803,191900,460,2,3,4,4.25,17.00,0,3,Gift Card,Large,CosmosDB,2025-08-03 19:19:00.000
1252,txn-001252,20250803,211800,318,15,4,2,4.75,9.50,2,2,Gift Card,Medium,CosmosDB,2025-08-03 21:18:00.000
1253,txn-001253,20250802,63600,341,9,2,2,5.25,10.50,3,1,Credit Card,Large,CosmosDB,2025-08-02 06:36:00.000
1254,txn-001254,20250802,25400,455,18,12,4,4.25,17.00,0,1,Cash,Large,CosmosDB,2025-08-02 02:54:00.000
1255,txn-001255,20250802,12900,492,13,12,3,4.25,12.75,3,3,Cash,Large,CosmosDB,2025-08-02 01:29:00.000
1256,txn-001256,20250802,144700,457,10,10,1,3.50,3.50,1,0,Mobile Pay,Small,CosmosDB,2025-08-02 14:47:00.000
1257,txn-001257,20250802,75100,35,10,4,2,3.75,7.50,2,1,Mobile Pay,Small,CosmosDB,2025-08-02 07:51:00.000
1258,txn-001258,20250803,115000,131,12,10,1,5.50,5.50,4,0,Gift Card,Large,CosmosDB,2025-08-03 11:50:00.000
1259,txn-001259,20250803,154800,107,10,15,1,5.50,5.50,0,3,Debit Card,Medium,CosmosDB,2025-08-03 15:48:00.000
1260,txn-001260,20250802,114500,217,8,2,4,4.25,17.00,0,3,Mobile Pay,Medium,CosmosDB,2025-08-02 11:45:00.000
1261,txn-001261,20250801,122600,446,13,17,1,7.25,7.25,5,0,Credit Card,Small,CosmosDB,2025-08-01 12:26:00.000
1262,txn-001262,20250801,194400,288,19,11,4,3.75,15.00,2,3,Cash,Large,CosmosDB,2025-08-01 19:44:00.000
1263,txn-001263,20250802,124400,383,19,16,3,7.00,21.00,2,2,Gift Card,Large,CosmosDB,2025-08-02 12:44:00.000
1264,txn-001264,20250804,104300,476,1,15,1,5.50,5.50,5,3,Credit Card,Medium,CosmosDB,2025-08-04 10:43:00.000
1265,txn-001265,20250804,63200,37,8,5,1,4.50,4.50,4,0,Credit Card,Medium,CosmosDB,2025-08-04 06:32:00.000
1266,txn-001266,20250803,220100,223,9,18,1,7.75,7.75,5,0,Mobile Pay,Large,CosmosDB,2025-08-03 22:01:00.000
1267,txn-001267,20250801,201700,181,7,17,3,8.75,26.25,4,0,Debit Card,Large,CosmosDB,2025-08-01 20:17:00.000
1268,txn-001268,20250803,155000,61,12,14,1,1.75,1.75,4,3,Mobile Pay,Small,CosmosDB,2025-08-03 15:50:00.000
1269,txn-001269,20250802,131400,37,19,19,2,1.25,2.50,2,1,Gift Card,Small,CosmosDB,2025-08-02 13:14:00.000
1270,txn-001270,20250803,63100,88,7,16,4,7.25,29.00,2,2,Debit Card,Large,CosmosDB,2025-08-03 06:31:00.000
1271,txn-001271,20250803,92400,22,9,5,2,4.50,9.00,5,2,Credit Card,Medium,CosmosDB,2025-08-03 09:24:00.000
1272,txn-001272,20250803,102700,110,12,14,1,2.75,2.75,3,3,Cash,Medium,CosmosDB,2025-08-03 10:27:00.000
1273,txn-001273,20250802,190500,358,4,6,3,5.00,15.00,2,0,Mobile Pay,Medium,CosmosDB,2025-08-02 19:05:00.000
1274,txn-001274,20250802,214900,294,14,20,4,3.00,12.00,0,3,Mobile Pay,Small,CosmosDB,2025-08-02 21:49:00.000
1275,txn-001275,20250802,233000,484,17,7,2,4.50,9.00,3,2,Mobile Pay,Medium,CosmosDB,2025-08-02 23:30:00.000
1276,txn-001276,20250802,110200,318,15,2,2,4.25,8.50,4,3,Cash,Medium,CosmosDB,2025-08-02 11:02:00.000
1277,txn-001277,20250801,231300,369,18,14,1,2.25,2.25,5,3,Gift Card,Small,CosmosDB,2025-08-01 23:13:00.000
1278,txn-001278,20250804,91100,276,17,10,2,3.75,7.50,3,2,Credit Card,Small,CosmosDB,2025-08-04 09:11:00.000
1279,txn-001279,20250801,202400,11,17,12,1,2.75,2.75,4,0,Debit Card,Small,CosmosDB,2025-08-01 20:24:00.000
1280,txn-001280,20250803,24400,486,11,17,3,7.50,22.50,0,1,Credit Card,Small,CosmosDB,2025-08-03 02:44:00.000
1281,txn-001281,20250802,4800,30,5,10,2,3.75,7.50,1,1,Credit Card,Small,CosmosDB,2025-08-02 00:48:00.000
1282,txn-001282,20250804,63400,13,20,20,1,3.00,3.00,2,3,Mobile Pay,Medium,CosmosDB,2025-08-04 06:34:00.000
1283,txn-001283,20250804,31200,388,1,6,4,6.00,24.00,1,0,Gift Card,Large,CosmosDB,2025-08-04 03:12:00.000
1284,txn-001284,20250802,50800,216,1,13,3,1.75,5.25,1,2,Debit Card,Small,CosmosDB,2025-08-02 05:08:00.000
1285,txn-001285,20250802,64500,54,20,7,4,4.50,18.00,5,2,Debit Card,Medium,CosmosDB,2025-08-02 06:45:00.000
1286,txn-001286,20250801,125200,399,2,1,2,5.00,10.00,0,2,Mobile Pay,Large,CosmosDB,2025-08-01 12:52:00.000
1287,txn-001287,20250802,232200,377,13,3,2,2.75,5.50,2,1,Gift Card,Small,CosmosDB,2025-08-02 23:22:00.000
1288,txn-001288,20250801,120200,165,10,11,4,3.75,15.00,1,2,Debit Card,Large,CosmosDB,2025-08-01 12:02:00.000
1289,txn-001289,20250804,134300,310,5,15,2,5.50,11.00,4,2,Cash,Medium,CosmosDB,2025-08-04 13:43:00.000
1290,txn-001290,20250802,154100,358,12,10,4,5.50,22.00,1,0,Cash,Large,CosmosDB,2025-08-02 15:41:00.000
1291,txn-001291,20250804,132400,137,6,15,1,6.00,6.00,4,2,Debit Card,Large,CosmosDB,2025-08-04 13:24:00.000
1292,txn-001292,20250802,44900,295,15,10,2,3.50,7.00,1,0,Credit Card,Small,CosmosDB,2025-08-02 04:49:00.000
1293,txn-001293,20250803,60800,98,17,17,4,7.25,29.00,4,1,Credit Card,Small,CosmosDB,2025-08-03 06:08:00.000
1294,txn-001294,20250801,205800,409,20,13,3,2.50,7.50,2,2,Credit Card,Medium,CosmosDB,2025-08-01 20:58:00.000
1295,txn-001295,20250802,204900,492,8,12,1,3.25,3.25,0,1,Gift Card,Medium,CosmosDB,2025-08-02 20:49:00.000
1296,txn-001296,20250804,23700,453,16,15,2,6.25,12.50,3,2,Debit Card,Large,CosmosDB,2025-08-04 02:37:00.000
1297,txn-001297,20250803,82600,58,9,2,3,5.25,15.75,3,0,Mobile Pay,Large,CosmosDB,2025-08-03 08:26:00.000
1298,txn-001298,20250802,22200,253,14,19,3,2.00,6.00,3,1,Gift Card,Medium,CosmosDB,2025-08-02 02:22:00.000
1299,txn-001299,20250802,23100,343,20,15,3,4.75,14.25,2,1,Cash,Small,CosmosDB,2025-08-02 02:31:00.000
1300,txn-001300,20250801,180800,300,15,13,4,3.25,13.00,4,0,Debit Card,Large,CosmosDB,2025-08-01 18:08:00.000
1301,txn-001301,20250803,173000,287,18,16,2,5.75,11.50,1,0,Mobile Pay,Small,CosmosDB,2025-08-03 17:30:00.000
1302,txn-001302,20250802,101700,318,14,5,4,3.50,14.00,4,0,Debit Card,Small,CosmosDB,2025-08-02 10:17:00.000
1303,txn-001303,20250802,212700,456,8,7,2,5.50,11.00,1,2,Cash,Large,CosmosDB,2025-08-02 21:27:00.000
1304,txn-001304,20250803,111600,108,1,4,3,5.75,17.25,2,3,Gift Card,Large,CosmosDB,2025-08-03 11:16:00.000
1305,txn-001305,20250802,221900,52,17,8,2,4.50,9.00,5,1,Credit Card,Large,CosmosDB,2025-08-02 22:19:00.000
1306,txn-001306,20250804,111000,243,20,14,1,2.75,2.75,2,2,Mobile Pay,Medium,CosmosDB,2025-08-04 11:10:00.000
1307,txn-001307,20250802,1100,351,5,13,2,2.50,5.00,3,1,Credit Card,Medium,CosmosDB,2025-08-02 00:11:00.000
1308,txn-001308,20250802,133400,162,19,1,4,5.00,20.00,3,3,Mobile Pay,Large,CosmosDB,2025-08-02 13:34:00.000
1309,txn-001309,20250801,82200,452,1,2,1,3.25,3.25,2,2,Gift Card,Small,CosmosDB,2025-08-01 08:22:00.000
1310,txn-001310,20250803,23000,252,1,7,1,5.75,5.75,0,1,Credit Card,Large,CosmosDB,2025-08-03 02:30:00.000
1311,txn-001311,20250803,225100,147,19,3,4,4.25,17.00,2,0,Gift Card,Large,CosmosDB,2025-08-03 22:51:00.000
1312,txn-001312,20250801,111300,142,5,4,4,5.75,23.00,5,0,Credit Card,Large,CosmosDB,2025-08-01 11:13:00.000
1313,txn-001313,20250803,13600,186,13,19,3,1.25,3.75,5,0,Cash,Small,CosmosDB,2025-08-03 01:36:00.000
1314,txn-001314,20250802,143600,477,12,5,1,3.50,3.50,0,2,Debit Card,Small,CosmosDB,2025-08-02 14:36:00.000
1315,txn-001315,20250802,35600,165,6,6,4,6.00,24.00,5,1,Cash,Large,CosmosDB,2025-08-02 03:56:00.000
1316,txn-001316,20250803,41400,252,17,6,1,5.00,5.00,0,3,Mobile Pay,Medium,CosmosDB,2025-08-03 04:14:00.000
1317,txn-001317,20250802,185900,261,3,20,1,3.00,3.00,1,1,Gift Card,Small,CosmosDB,2025-08-02 18:59:00.000
1318,txn-001318,20250803,133200,414,8,16,2,6.50,13.00,4,2,Gift Card,Medium,CosmosDB,2025-08-03 13:32:00.000
1319,txn-001319,20250803,191100,205,10,10,2,5.75,11.50,5,2,Debit Card,Large,CosmosDB,2025-08-03 19:11:00.000
1320,txn-001320,20250802,85300,241,4,8,1,3.50,3.50,2,1,Mobile Pay,Medium,CosmosDB,2025-08-02 08:53:00.000
1321,txn-001321,20250801,204100,145,6,6,3,4.00,12.00,5,0,Credit Card,Small,CosmosDB,2025-08-01 20:41:00.000
1322,txn-001322,20250803,232300,473,8,14,1,3.75,3.75,3,2,Credit Card,Large,CosmosDB,2025-08-03 23:23:00.000
1323,txn-001323,20250802,55200,18,17,5,2,3.50,7.00,2,0,Gift Card,Small,CosmosDB,2025-08-02 05:52:00.000
1324,txn-001324,20250803,144200,220,5,5,3,3.50,10.50,5,3,Mobile Pay,Small,CosmosDB,2025-08-03 14:42:00.000
1325,txn-001325,20250802,14100,457,15,1,3,5.25,15.75,3,2,Cash,Large,CosmosDB,2025-08-02 01:41:00.000
1326,txn-001326,20250801,83200,115,2,6,2,6.00,12.00,3,2,Debit Card,Large,CosmosDB,2025-08-01 08:32:00.000
1327,txn-001327,20250802,101000,198,9,13,1,3.25,3.25,1,0,Debit Card,Large,CosmosDB,2025-08-02 10:10:00.000
1328,txn-001328,20250803,174700,87,11,4,2,3.75,7.50,1,0,Cash,Small,CosmosDB,2025-08-03 17:47:00.000
1329,txn-001329,20250802,220800,206,1,7,4,3.50,14.00,2,3,Cash,Small,CosmosDB,2025-08-02 22:08:00.000
1330,txn-001330,20250801,205300,77,10,18,1,7.75,7.75,2,3,Mobile Pay,Large,CosmosDB,2025-08-01 20:53:00.000
1331,txn-001331,20250802,123500,493,11,11,2,3.00,6.00,5,0,Debit Card,Medium,CosmosDB,2025-08-02 12:35:00.000
1332,txn-001332,20250802,112200,157,16,20,1,4.50,4.50,1,2,Mobile Pay,Large,CosmosDB,2025-08-02 11:22:00.000
1333,txn-001333,20250803,170300,55,13,6,2,6.00,12.00,3,0,Gift Card,Large,CosmosDB,2025-08-03 17:03:00.000
1334,txn-001334,20250804,41100,219,19,20,1,3.00,3.00,4,3,Debit Card,Medium,CosmosDB,2025-08-04 04:11:00.000
1335,txn-001335,20250801,234700,155,12,17,3,8.75,26.25,3,3,Debit Card,Large,CosmosDB,2025-08-01 23:47:00.000
1336,txn-001336,20250803,55400,256,15,2,3,3.25,9.75,4,1,Mobile Pay,Small,CosmosDB,2025-08-03 05:54:00.000
1337,txn-001337,20250801,195400,63,2,6,1,4.00,4.00,2,0,Cash,Small,CosmosDB,2025-08-01 19:54:00.000
1338,txn-001338,20250804,63500,318,13,19,1,2.75,2.75,1,1,Gift Card,Large,CosmosDB,2025-08-04 06:35:00.000
1339,txn-001339,20250803,172600,305,9,6,2,4.00,8.00,2,2,Mobile Pay,Small,CosmosDB,2025-08-03 17:26:00.000
1340,txn-001340,20250802,41800,338,6,6,2,5.00,10.00,4,1,Cash,Medium,CosmosDB,2025-08-02 04:18:00.000
1341,txn-001341,20250801,85900,448,16,8,2,4.50,9.00,0,1,Gift Card,Large,CosmosDB,2025-08-01 08:59:00.000
1342,txn-001342,20250802,13400,49,15,10,2,4.50,9.00,5,0,Mobile Pay,Medium,CosmosDB,2025-08-02 01:34:00.000
1343,txn-001343,20250803,65800,390,18,17,3,7.25,21.75,0,2,Credit Card,Small,CosmosDB,2025-08-03 06:58:00.000
1344,txn-001344,20250801,183800,500,2,15,3,6.25,18.75,0,2,Credit Card,Large,CosmosDB,2025-08-01 18:38:00.000
1345,txn-001345,20250801,184000,359,2,19,1,2.00,2.00,1,3,Credit Card,Medium,CosmosDB,2025-08-01 18:40:00.000
1346,txn-001346,20250803,1300,441,4,12,3,3.50,10.50,1,2,Mobile Pay,Medium,CosmosDB,2025-08-03 00:13:00.000
1347,txn-001347,20250804,112200,243,9,18,1,7.75,7.75,0,0,Debit Card,Large,CosmosDB,2025-08-04 11:22:00.000
1348,txn-001348,20250801,144700,300,16,4,1,4.75,4.75,5,3,Credit Card,Medium,CosmosDB,2025-08-01 14:47:00.000
1349,txn-001349,20250802,61900,434,14,4,4,5.75,23.00,0,3,Credit Card,Large,CosmosDB,2025-08-02 06:19:00.000
1350,txn-001350,20250801,152400,35,11,20,2,4.50,9.00,1,1,Gift Card,Large,CosmosDB,2025-08-01 15:24:00.000
1351,txn-001351,20250803,225100,60,9,11,3,3.75,11.25,4,3,Debit Card,Large,CosmosDB,2025-08-03 22:51:00.000
1352,txn-001352,20250802,123400,307,6,9,2,3.50,7.00,1,1,Debit Card,Small,CosmosDB,2025-08-02 12:34:00.000
1353,txn-001353,20250803,3200,242,12,11,2,2.25,4.50,2,1,Debit Card,Small,CosmosDB,2025-08-03 00:32:00.000
1354,txn-001354,20250804,30200,31,16,18,1,7.00,7.00,0,0,Cash,Medium,CosmosDB,2025-08-04 03:02:00.000
1355,txn-001355,20250804,33600,304,18,20,4,3.00,12.00,1,3,Debit Card,Small,CosmosDB,2025-08-04 03:36:00.000
1356,txn-001356,20250801,75800,206,3,2,4,3.25,13.00,4,3,Debit Card,Small,CosmosDB,2025-08-01 07:58:00.000
1357,txn-001357,20250803,142600,122,13,2,3,3.25,9.75,3,3,Debit Card,Small,CosmosDB,2025-08-03 14:26:00.000
1358,txn-001358,20250803,191200,316,14,10,1,5.50,5.50,2,0,Mobile Pay,Large,CosmosDB,2025-08-03 19:12:00.000
1359,txn-001359,20250802,143000,345,1,13,4,2.50,10.00,2,0,Debit Card,Medium,CosmosDB,2025-08-02 14:30:00.000
1360,txn-001360,20250802,223200,280,14,18,1,7.75,7.75,0,1,Debit Card,Large,CosmosDB,2025-08-02 22:32:00.000
1361,txn-001361,20250801,221400,297,5,18,1,7.75,7.75,1,0,Cash,Large,CosmosDB,2025-08-01 22:14:00.000
1362,txn-001362,20250801,200900,168,9,14,3,2.75,8.25,3,0,Gift Card,Medium,CosmosDB,2025-08-01 20:09:00.000
1363,txn-001363,20250802,151700,432,2,9,1,5.25,5.25,2,1,Cash,Large,CosmosDB,2025-08-02 15:17:00.000
1364,txn-001364,20250804,1800,206,11,17,2,7.25,14.50,1,3,Mobile Pay,Small,CosmosDB,2025-08-04 00:18:00.000
1365,txn-001365,20250802,35100,337,10,18,4,8.00,32.00,4,0,Gift Card,Large,CosmosDB,2025-08-02 03:51:00.000
1366,txn-001366,20250802,60100,184,19,17,4,8.00,32.00,5,0,Gift Card,Medium,CosmosDB,2025-08-02 06:01:00.000
1367,txn-001367,20250803,192300,64,16,1,4,3.00,12.00,0,1,Mobile Pay,Small,CosmosDB,2025-08-03 19:23:00.000
1368,txn-001368,20250801,205900,50,1,9,3,4.25,12.75,0,0,Gift Card,Medium,CosmosDB,2025-08-01 20:59:00.000
1369,txn-001369,20250803,80900,47,17,1,3,4.00,12.00,2,1,Mobile Pay,Medium,CosmosDB,2025-08-03 08:09:00.000
1370,txn-001370,20250802,134900,61,7,16,2,6.00,12.00,5,3,Debit Card,Small,CosmosDB,2025-08-02 13:49:00.000
1371,txn-001371,20250804,41300,421,11,14,3,3.50,10.50,2,3,Credit Card,Large,CosmosDB,2025-08-04 04:13:00.000
1372,txn-001372,20250802,235000,462,12,9,1,5.25,5.25,0,0,Gift Card,Large,CosmosDB,2025-08-02 23:50:00.000
1373,txn-001373,20250802,185200,313,14,16,3,6.50,19.50,4,3,Mobile Pay,Medium,CosmosDB,2025-08-02 18:52:00.000
1374,txn-001374,20250802,152500,127,9,4,4,4.75,19.00,0,2,Gift Card,Medium,CosmosDB,2025-08-02 15:25:00.000
1375,txn-001375,20250802,24800,19,7,15,4,5.00,20.00,5,3,Debit Card,Small,CosmosDB,2025-08-02 02:48:00.000
1376,txn-001376,20250802,193600,32,8,3,3,2.75,8.25,0,1,Cash,Small,CosmosDB,2025-08-02 19:36:00.000
1377,txn-001377,20250802,130000,213,3,5,1,3.50,3.50,2,1,Debit Card,Small,CosmosDB,2025-08-02 13:00:00.000
1378,txn-001378,20250801,204100,440,16,11,1,3.00,3.00,2,1,Credit Card,Medium,CosmosDB,2025-08-01 20:41:00.000
1379,txn-001379,20250801,120600,216,5,10,1,3.75,3.75,3,0,Gift Card,Small,CosmosDB,2025-08-01 12:06:00.000
1380,txn-001380,20250802,10700,177,15,16,2,6.50,13.00,1,0,Credit Card,Medium,CosmosDB,2025-08-02 01:07:00.000
1381,txn-001381,20250801,85000,173,8,2,3,4.25,12.75,2,2,Credit Card,Medium,CosmosDB,2025-08-01 08:50:00.000
